,"FTR Truck Loadings (000s, SA)_freight_m_trucking","FTR Active Truck Utilization (%, SA)_freight_m_trucking","Reefer Trailer Loadings (000s, SA)_freight_m_trucking","Tank Trailer Loadings (000s, SA)_freight_m_trucking","Chemicals & Allied Products (000s, SA)_freight_m_trucking",Spot TL Rates (w/o FSC)_rates_m_trucking,Total LTL (w/o FSC)_rates_m_trucking,Total LTL (w/ FSC)_rates_m_trucking,Contract TL Tank Rates (w/o FSC)_rates_m_trucking,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","New Truck Lead Time (N.A. Backlog/Build Ratio, months)_indicators_m_trucking",B50001_indicators_m_trucking,GMFN_indicators_m_trucking,G325_indicators_m_trucking,G332_indicators_m_trucking,ISM_indicators_m_trucking,PORTEU_indicators_m_trucking,MANEMP_indicators_m_trucking,USTRADE_indicators_m_trucking,LEI_indicators_m_trucking,SPREAD_indicators_m_trucking,D/GAL_indicators_m_trucking,D/STOCK_indicators_m_trucking,Change in Payroll Employment (000's)_driver_indicators_m_trucking,Change in Truck Emp. (000's)_driver_indicators_m_trucking,LABORINDEX_driver_indicators_m_trucking,"Total Class 8, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer","Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Class 8 Truck Utilization (%, SA)_freight_m_trucking_trailer",BUILD FOR_Total_Trailer,BUILD FOR_Flatbed,BUILD FOR_Liquid_Tank,BUILD FOR_Dry_Tank,BUILD FOR_Dump,BUILD FOR_Lowbed,BUILD FOR_All_Other,Change in Distillate Fuel Inventories_x,Intermodal Revenue Movements (IANA-ETSO)_Total_x,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,U.S. Origin Intermodal Volumes_International_x,Canada Origin Intermodal Volumes_Domestic_x,"N.A. Port Activity, Total TEUs_Exports_x","West Coast Port Activity, Total TEUs_Exports_x","Gulf Coast Port Activity, Total TEUs_Exports_x","Western Canadian Port Activity, Total TEUs_Exports_x",Year_Month,Sum of Sales
0,0.3010796616518383,-0.40903828281653065,-0.23480158214396454,1.3680204702636376,2.33763139329724,-0.7362125421186178,1.059265887359609,0.8321823886863259,0.3983306526558492,-0.26305757769910604,-0.3486217276279443,0.629816894867878,3.6959628942524567,4.278811306382206,2.752139217102753,-0.49265552277667396,-0.5342803755244132,2.827091799620557,0.656107006605866,-0.7818481954485775,1.3692602160608944,0.19903857418449414,-0.5940643307068642,-0.00927799859235845,-0.2514557825619022,-3.8292552412208036,-0.3442155082793971,1.105106405185855,-1.6388618151306387,-0.4275070527499118,1.0648628483124791,-0.7631159869999503,-0.8807596676560309,-0.9964230041069511,-1.1546924815816297,0.4728556679045875,0.4711908433765845,-1.239721344158519,0.8178928738178842,-0.7344373947229093,-1.26198364060752,-1.1844643815807454,1.747508401676956,2.8073157173740073,3.5069666683449445,3.4247164162851886,-1.6334180317166165,-0.9864625363840741,-0.5503419323499332,-0.47382072961259497,1.410765594336133,0.45739104564566674,0.29586486597093625,-0.13733760180922683,-1.4093301415277573,-0.8767074282314594,0.20230832038020166,-0.7632905791477654,-0.12462836804482227,-1.3525210530045453,-1.8800164000464106,-0.4401639216183489,-0.9007453453938117,0.12635428633431453,0.7196858584966634,-0.23820208810696145,-1.3656963195358303,-0.24847076886443126,-1.2351138983257333,-1.9882643915592448,2008-01,282604.1099999997
1,0.2144892151097438,-0.4732062829894372,-0.29419290354983285,1.1807817791406336,2.1286070045308456,-0.517125728573354,1.059265887359609,0.8952737247276811,0.4222338693018826,-0.7822096763390862,-0.13182091338090024,0.5683785435139359,3.315428088203583,4.002957122757854,2.711577837164546,-1.002236185856348,-0.5678945624399234,2.7706619445640976,0.5793067998132065,-0.47938612316605794,0.1344074874248976,0.3058697269950502,-1.3686423962327194,-0.06039493396494943,-0.4650209677514629,-3.837862327076772,-1.1281075557361033,-1.238157214685406,-1.7937770334336653,-1.0591468723966784,-1.47882664335242,-0.8536900292774336,-1.264202631425444,-1.50115179607647,-1.3326993105901659,0.09444699733031921,-0.5474340179382402,-0.42516284577894875,-1.2371716843525329,-1.0077657342877362,0.4365358671455638,-1.2714477961284634,2.5473275630389343,2.161190483434126,3.457548171206137,0.7666522758105283,0.3113903275512239,-0.8126988782250187,0.4847062281982138,-0.24595199106443033,1.770499081817027,0.6074926750435857,0.6699081639125221,-0.02170849673068348,-1.183513005754018,-0.6868957715205719,0.7552983869796113,-0.5771188710273503,0.3546714192923186,-1.1185923923233303,-1.479383720917131,-1.9306503042442633,-1.24721463210724,-0.04135389270455208,-0.01632935502104528,-0.46813675634208557,-0.23164597105886245,0.98880211360889,-0.5935748949743656,-0.8129136887636025,2008-02,262474.39999999985
2,0.14623791612539236,-0.5183150218343994,-0.31291176464767256,0.9936219317222496,1.9432914467333333,-0.23198618027877566,1.1645511566505569,1.19771407666294,0.3754749422462916,-0.41980196869013264,-0.05858173646695289,0.525188689711079,3.092596002753643,3.730715286868065,2.7110358142700477,-0.8701226806134701,-0.8597000952247676,2.6986652329403396,0.5924190302412216,-0.27774474164437823,0.09457352843663869,1.0862016257852045,-1.941250117517384,-0.04335595550741911,0.1756745878172193,-3.7906839979251985,-1.0336028038219065,0.0873598458256568,-1.4103640245110785,-0.7649940804261617,0.7200808574952705,-1.0354514083947466,-1.0922531783192642,-0.6115944172294515,-1.3771399044722878,-0.9322210969709912,-1.415855760374078,-1.4655276107412758,1.0662101721577828,-1.15482800061945,-1.4905763785933634,-1.281215889241369,1.0414513444888507,4.6267864282255475,2.961214569507681,-0.8281862084742678,0.5288124881254843,-1.318171465116282,0.1601645726889998,-0.43250667497131123,1.7558667021776309,-0.02145469365325371,0.20377723419769128,-0.01947728811962846,-1.0932790166134492,-0.6107128616842293,0.9764944136193752,-0.5114112093377919,0.543160099705801,-1.0168842789836716,-1.3191306492654191,-1.4300278240949251,-1.2781232690455655,-0.09874269443055284,-0.29523967962037173,-0.265411960827206,0.09755210000548259,1.5352156477818026,-1.040409306548431,-1.2529237823118762,2008-03,326059.6800000001
3,0.16554581521066056,-0.11765641044748325,-0.06793610355356541,1.2318155541060236,1.7564506895701815,0.4258658489904094,1.3224790605869794,1.9857641711401215,0.31836949545495946,-0.45883519479518026,-0.5055212549286211,0.38728791356571657,2.786630128145818,3.3917287478031883,2.4272416604262093,-0.7757558911542711,-0.4552152702824211,2.581913808685596,0.40322827692271923,-0.17692405088353835,-1.6581206670467135,1.4005019739090163,-1.9838527829357415,-0.15183745168702883,-0.2514557825619022,-3.5817127464360143,-0.6046838683797536,0.7109267695481197,-1.2546015838220521,-1.0269062010316128,-0.7422647522600219,-0.09858475963638504,-1.648548106268118,-1.8696898277436393,-1.372559198726285,-0.6656959692972129,0.36717746934942275,-1.5691343027300588,-1.2780168168917043,-1.2504553543019157,-0.7694548678284681,-1.5367279643125793,1.1749913110395185,1.6463094376382834,3.05575430316453,0.19895712906661894,-0.04052049791154967,-0.5323367288271142,-0.8459950421843679,-0.29964252843564904,0.7355075577586702,-1.674816464885699,0.4548762249256534,0.22106231540064683,-1.2093604777719853,-0.8767074282314594,0.10472183803912936,-0.36904460901041564,0.5754724449195409,-1.138934014991262,-1.992787080097615,-0.116307997769223,-0.8894552717112906,0.5461780564764085,0.3430813801248775,0.4957898503961634,-0.0238722813208277,1.170203569455438,-0.5152094907840872,-0.9444274969726025,2008-04,215387.48999999985
4,0.028920613185968867,-0.2270530241673171,-0.014976445621725969,1.104007028039565,1.570053509660882,0.8823111698051388,1.282997084602869,2.1446174678630676,0.2136654760639627,-0.6834545951490311,-0.413032839503467,0.2854832581732662,2.6256472492723515,3.129367041809928,2.264469173970391,-0.7757558911542711,-0.2149964688985424,2.5138088112036625,0.30020360927402984,-0.37856543240521806,-2.175962133894067,1.9284646276539426,-1.5833993521956544,-0.11605559692621517,-0.6785861529410236,-3.365994486584278,-0.782419121102594,-0.38155241974595866,-0.8864131160856644,-0.9463045226189492,0.12456999662385901,0.661048215869854,-1.566120577708291,1.1804432162609149,-1.3508231463854368,0.05453949158237378,1.0582860966251806,-1.059527150517675,0.2793930771267008,-0.722641140544656,1.077196986993846,-1.4551383374397067,2.222001474314435,2.918368491957424,3.159502452437305,-0.5683935142016314,-0.49499622748406813,-0.9803532921558697,0.8855166775015295,-0.05134307882580482,1.245657871399158,0.9006657506809966,0.9499873645335771,0.1539842079804089,-1.092814690768815,-0.7901946323156127,0.3454351611471077,-0.24858056257955874,0.8393565974984162,-1.0168842789836716,-1.814728111595713,0.9818920500519008,-0.7562715466735932,0.8564236001272317,0.5090825588902884,0.513330098926569,0.289859360114322,1.2825270798679627,-0.274716705843671,-0.5984483374118359,2008-05,499559.8999999983
5,-0.05950056644853317,-0.27233996338569805,-0.13308202518220452,0.9957480679592172,1.3627981810979986,1.3172241685457045,1.375121695232446,2.357642285567044,0.23579548263683628,-0.5336403852941487,-0.4209677048394847,0.24333916354239135,2.1670446762895916,2.8149253290739575,1.9494635351184202,-0.587022312235873,-0.09669220377889706,2.397057386948919,0.23276928135852404,-0.27774474164437823,-2.5344677647883906,2.3186305770490194,-1.1318575955309609,-0.1126478012347091,-1.2124991159149257,-3.0985660724151813,-0.8908508890883566,-0.283202933588207,-0.9900640428946311,-0.8943034397720694,0.04165083340139373,-0.25843865701350716,-1.5589592493801583,0.3781058790350894,-1.4133230612133088,0.2148821486053688,0.08862823183594544,-0.988631196990447,0.5949830416400446,-1.254035518337679,-0.30475772841912185,-1.4247586834932848,1.5244682447785,2.6435409184934127,2.956917308886915,0.22301200816593714,-0.39993595473991583,-1.2016036948864124,-1.3038030349155172,-0.5589510130969095,0.6605387668546876,-0.9922374889098483,0.2252978207760599,0.10682972565775038,-0.7707273298742628,-0.5500247809671428,1.0285405375346137,0.047103915023453666,1.5771551465454756,-0.681247504962798,-1.3191306492654191,1.1085243263256472,-0.9917046069053647,0.14128847708855152,0.20579883312397224,0.05672144968312688,0.14688342922830327,1.3280254572542702,-0.48322878987743517,-1.1452234700094293,2008-06,576668.1100000008
6,-0.10994390695696661,0.0883691807202927,0.013390351713633153,0.7372014053711562,0.8950651228538531,1.5119762453723011,1.282997084602869,2.2405301918142566,0.07541340409069558,-0.7224878212540786,-0.25313188018807226,0.14847137732409074,1.928832293152399,2.5478029793775265,1.6795361336588026,-0.5492755964521928,-0.007491256924960812,2.2530639637014023,0.16533495344301824,-0.9834895769702572,-2.6141356827649065,2.3588857940501,-0.5973772255620434,-0.1268469499493177,-0.6785861529410236,-2.9368323343614016,-0.10878261754578397,1.2915771793366788,0.748694606907929,-0.45125421391665355,1.0530165461194536,-0.11454885567885434,-1.3492609170396501,-0.5833117027247334,-1.4541556709537913,0.3638226611289509,0.06531300497849774,-0.7971377069125196,0.44162922427761053,-0.4671896048609781,-1.6002207923637337,-1.6372294511853394,1.56850802098138,3.093360742816142,2.4483058197005563,0.6223230012146191,0.07227579841174908,-0.8090298977205214,0.31221495721026826,-0.23982080898938968,0.3722566854523266,-0.5075827571682462,-0.587742300428729,0.060616956062558,-1.03848856694662,-0.818601819034249,0.3909755195729414,-0.3033369473208573,0.6616386988228471,-0.7727848069684907,-0.9452068154114247,1.314103687238771,-0.6596775494828987,0.7954445865057151,0.5910269229892899,0.34197536328337624,-0.010920200987804843,1.2109783397397398,-0.30504078749239705,-1.3632860261809168,2008-07,192745.3100000001
7,-0.3029198517535207,-0.2117995899048013,-0.23971501251843003,0.5158465622084378,0.6385513589638065,1.3678105074205613,1.1250691806664506,1.9704793094733914,-0.4570449403030113,-0.6452366844717652,-0.414299991769568,-0.12428004404835358,1.5492086421797835,2.06338954045553,1.6764496143984715,-0.7002624595869108,0.270356805693606,2.11296225459571,0.05669075846803668,-1.0843102677310972,-2.7734715187179373,1.7380264856872973,-0.47724119634001727,-0.1734201577332339,-0.5718035603462432,-2.7390722772189786,-0.6078340267768936,-0.7712962249826035,0.11358820151784627,-0.5011752534496582,-0.20620958634292982,-0.4037433100745446,-1.1922997311751486,0.5121115996472364,-1.2748510919901386,0.19944174459574707,-0.3093830479199235,-1.0900327206357239,-0.5911917773950064,-0.8244262574562347,-0.42057491204517766,-1.6279227469321993,1.6494843836769977,2.202695055753181,2.296060014850566,0.8123565460992328,-0.7715106895152636,-0.9343577403057014,-0.08312692334153819,-0.23961138532051499,0.3052155099208788,-0.11849992484097338,-0.5918345592390639,-0.05112080530671479,-0.8371259256569457,-0.6752746496811298,0.8073445108948498,-0.12811651614870184,1.0924699683393782,-0.5490269576212417,-0.5564447341822719,0.28707126681153877,-0.6464045020924529,-0.15520767446506503,0.5106602118456942,0.29587599214577187,-0.08045123735489672,1.1805207401146487,-0.44274432209286246,-1.4989725919807932,2008-08,180972.39999999973
8,-0.5178559142139431,-1.0497747373454211,0.030054529516806667,-0.45968298852243045,-0.34955193780200683,0.796442911593135,0.9276593007459281,1.5638562799093205,-0.3242092735214698,-1.0282311066722059,-0.5768188143533542,-0.8857147264879907,0.18207511955749886,0.3242474503399095,1.4039024356154493,-1.5306902068278634,0.02640999395269978,1.9514561177099816,-0.07443154581211348,-0.27774474164437823,-3.370980903541809,1.3076053192911414,-0.7849335711350858,-0.27678996037558456,-1.4260643011044862,-2.5507225212137654,-0.724058291850318,-0.2838456086459057,0.3364974307596099,-0.5063753617343462,-0.1077205734008392,-0.7499272494948314,-1.1512776890419847,1.4148035946788164,-1.1780550420477658,-0.34548574460536496,-0.7855281655149781,-1.5985851578044343,-0.18880561499291287,-1.0407411843016583,-1.2882196210590338,-1.773119150789151,0.882339894981672,2.347400186270967,2.123248748458339,0.3769632344015736,-0.5168776418062572,-1.0680797655980547,-0.16833134124034685,-0.43523863407815255,0.1283237574812096,-0.3184245655202378,-0.9605837336111925,-0.09737690991053428,-0.7397722735653198,-0.6068391544044153,1.0090232410663993,-0.029555023614364365,1.2971148213597306,-0.43714803294761706,-0.37245046673030646,-0.7733840069666709,-0.7993304043313838,-0.19627310553389835,0.3072232002401455,0.441932292408572,-1.130081548875504,0.011934224035991876,-2.0983905944275953,-1.9335868782994856,2008-09,206606.68000000017
9,-0.06767357714813994,-0.08871317255949558,0.3016920428965481,2.7963688325885747,1.0483944389161202,0.2526603847534283,0.8750166661004573,1.0364728670841075,-0.5278549880240749,-1.0093769374047548,-0.7774753127318033,-0.7259575836482067,0.961622956601779,1.4188605824113607,1.0630453159342654,-2.6442183224464118,0.2449767213462852,1.7023864126331956,-0.22053925629570936,-1.2859516492527767,-6.239025950696386,0.6139769648110044,-0.7898157319742972,-0.2887172452958558,-0.4650209677514629,-2.3030278382704017,-0.5836275464620291,0.13512303009016033,0.5592420846331092,-0.6755522179295284,-0.47642889518219783,-1.5058136928280696,-1.1663004663101413,-1.098584270767811,-1.0442958298531455,-0.6780482925049103,-0.6003087404417844,-0.9414340765894643,-0.9884485622550871,-0.9830433754206072,-1.2330422442945377,-1.6518576782125196,0.3567038564311711,2.5605317738553026,1.744475919456549,-0.4336861912454495,-0.3110949647280724,-0.9715165968378053,0.45629987872509953,-0.14633442445227388,0.7309655020783976,1.110206818943097,-0.12084750002044031,-0.12044961385455365,-0.8529130043745066,-0.6868957715205719,0.7748156834478258,-0.13906779309696155,1.0547722322566817,-0.5591977689552075,-0.5890888784076206,-0.022810446800325006,-0.4141596515365394,-0.46190308307795525,0.6102796370213609,0.7678885775986086,-1.2585993616215299,-0.4302332270495347,-0.751871383436694,-2.126109280250954,2008-10,361073.92
